date,mu,omega,alpha_1,beta_1,gamma_x,persistence,nu,sigma_next,realized_col,converged
2005-09-19,3.4063938651767785e-05,0.010621071386713862,4.347564684061274e-11,0.7193912223317879,0.3518867626829226,0.7193912223752635,77.47864897363775,0.006028625147589917,rv5,True
2005-09-20,2.733353034602303e-05,0.009717760435281867,0.0,0.7329868835195258,0.33445640995314796,0.7329868835195258,77.47956417471272,0.005698772975457959,rv5,True
2005-09-21,2.4446475145813756e-05,0.009797550683151362,6.128241548874141e-11,0.734774589104989,0.3322862151825858,0.7347745891662715,77.4799454921313,0.006110028204806998,rv5,True
2005-09-22,3.97971826950786e-05,0.008696122295922815,1.7095382784428387e-16,0.7528593309639319,0.3103304880386781,0.7528593309639321,77.45345022277625,0.006287658557585474,rv5,True
2005-09-23,3.368298458212705e-05,0.008273567170327319,6.320973462208313e-11,0.7485664838809164,0.31751546686661014,0.7485664839441262,77.60749818535957,0.006840934617135962,rv5,True
2005-09-26,3.113664075056572e-05,0.007845395150303526,0.0,0.7499760478120198,0.316239064050106,0.7499760478120198,77.60888342343316,0.006601311125130697,rv5,True
2005-09-27,3.579015707780074e-05,0.0074643260439707865,0.0,0.752159041106903,0.31361011085317064,0.752159041106903,78.10969098957678,0.006894401474157984,rv5,True
2005-09-28,3.2961530446632614e-05,0.006943089340772528,0.0,0.7571680511154869,0.30735819390639546,0.7571680511154869,78.12250171659456,0.006804622172546642,rv5,True
2005-09-29,2.499777148807482e-05,0.00660529111241833,3.801792858142526e-13,0.7574574244458897,0.30748586363607894,0.7574574244462698,78.12247183104087,0.006608243118280127,rv5,True
2005-09-30,4.144892545491426e-05,0.006864179070988275,7.297694477805287e-11,0.7574333279664054,0.3072506850990932,0.7574333280393823,78.1282230036153,0.006822724598760028,rv5,True
2005-10-03,3.644902735510528e-05,0.006544098536222145,0.0,0.7597065942496064,0.3043450148277966,0.7597065942496064,78.12965122431748,0.006457279618579297,rv5,True
2005-10-04,2.2333033084975312e-05,0.006263135317057048,4.965674501807583e-15,0.7570465011480565,0.30852208850889545,0.7570465011480615,78.13042905424376,0.006287062830890116,rv5,True
2005-10-05,6.443895669909578e-06,0.006691556026797171,8.781973199318255e-11,0.7556302683738885,0.3103939822038556,0.7556302684617082,78.13674553406837,0.006505177473096166,rv5,True
2005-10-06,-1.5059226847898175e-05,0.0077112026864837625,3.8193288260995414e-16,0.7557215972153509,0.30959776799359157,0.7557215972153513,78.16557904136522,0.00714902835780918,rv5,True
2005-10-07,-1.4079034909056406e-05,0.007630419487645071,0.0,0.7569047776375676,0.3076652037732554,0.7569047776375676,80.0,0.0083801030159497,rv5,True
2005-10-10,-2.1144778727975386e-05,0.007320378544715633,0.0,0.7600466285006171,0.3037799390609197,0.7600466285006171,79.99999999999999,0.008217022461681458,rv5,True
2005-10-11,-3.767981200512047e-05,0.0072026924008614015,9.225686645408655e-11,0.7592717822729617,0.3052158912201588,0.7592717823652185,79.99999999999999,0.008156333488990463,rv5,True
2005-10-12,-3.87856743548931e-05,0.006985465111977364,0.0,0.7572155956020522,0.3086521339536913,0.7572155956020522,80.0,0.008298651486218453,rv5,True
2005-10-13,-4.392972988509271e-05,0.006908391110946874,0.0,0.7580621714962134,0.3074811953298077,0.7580621714962134,79.99999999999999,0.008758081221220682,rv5,True
2005-10-14,-4.8004603689599486e-05,0.006752701568460507,1.0044031249389777e-11,0.7609450452212915,0.30342698670779067,0.7609450452313355,79.99999999999999,0.009305928365179808,rv5,True
2005-10-17,-3.0382906805792922e-05,0.006756716971590164,0.0,0.7587269947566745,0.306741078741932,0.7587269947566745,80.0,0.009347709030968751,rv5,True
2005-10-18,-2.2939537602622106e-05,0.006667219772314399,2.597706216069902e-11,0.7605401822984358,0.30419190900534526,0.7605401823244129,80.0,0.008757376814821615,rv5,True
2005-10-19,-3.478561702261905e-05,0.0067332121117057,0.0,0.7597952183607657,0.30507246059161147,0.7597952183607657,80.0,0.008254210451937843,rv5,True
2005-10-20,-2.8579557165603702e-05,0.006630772748041868,4.253388542917394e-11,0.7613756190580891,0.30380079967417484,0.761375619100623,79.99999999999999,0.008759459765953728,rv5,True
2005-10-21,-3.8848568406658924e-05,0.006647239323122432,0.0,0.7607112456666688,0.30525202477217994,0.7607112456666688,80.0,0.009403773514896957,rv5,True
2005-10-24,-3.826573625800327e-05,0.006982619966422645,0.0,0.7577281658544816,0.3081662209071938,0.7577281658544816,80.0,0.009635968447743566,rv5,True
