date,mu,omega,alpha_1,beta_1,persistence,nu,sigma_next,converged
2007-01-29,0.0005171692923374595,0.006361053376278823,0.035401377188788,0.9501860886337529,0.9855874658225409,27.70223172945482,0.005404140416595951,True
2007-01-30,0.0005121900061278168,0.006259624132956152,0.03444295713693758,0.9511793300322404,0.985622287169178,27.702151913241305,0.005330889400974559,True
2007-01-31,0.000523737661203346,0.00628388141153254,0.03451044073703069,0.9510526198462428,0.9855630605832735,27.702151501113352,0.0053384752913477225,True
2007-02-01,0.0005350206632805545,0.00645571609740104,0.03397925002488733,0.9511401417387867,0.985119391763674,28.759791939009027,0.005414562077126267,True
2007-02-02,0.0005432831241301729,0.00651223939172777,0.033390261882513206,0.9514927045385118,0.984882966421025,28.763020135251253,0.0054078509345232,True
2007-02-05,0.0005480731161316565,0.0064404646160234275,0.033059103874367494,0.9518547071769373,0.9849138110513048,28.763013139811857,0.005332592451557555,True
2007-02-06,0.0005440936384838891,0.006439964244809232,0.03263959645732186,0.9521540584247054,0.9847936548820272,28.763290305501485,0.005269763597684132,True
2007-02-07,0.0005459930061242474,0.006434484577617822,0.032431693863557313,0.9522516898968697,0.984683383760427,28.76328054922086,0.00520028677358367,True
2007-02-08,0.0005512613841450178,0.006363358426130329,0.03245393329105367,0.9523182250759031,0.9847721583669569,27.514681345435637,0.005130227068261923,True
2007-02-09,0.0005488073250639894,0.006462749660741874,0.032423461535328,0.9520092297287895,0.9844326912641176,27.514681793442158,0.005079838360254742,True
2007-02-12,0.0005314953058596274,0.006530105911692927,0.032200783776201974,0.9521907908377246,0.9843915746139266,27.51717712445019,0.005221061442969657,True
2007-02-13,0.0005215076127913287,0.006386905919290478,0.03239003008745767,0.9523317726073052,0.9847218026947628,27.51355450714658,0.005185279020910541,True
2007-02-14,0.00053402819418735,0.006673804985702275,0.0321759286775019,0.9518831587456857,0.9840590874231876,28.358185559413766,0.005285318776225768,True
2007-02-15,0.0005463316158743381,0.006968362508657903,0.032087666848152285,0.951311245999525,0.9833989128476772,29.90954667719386,0.005391704037747176,True
2007-02-16,0.0005453999278946741,0.006920445474422162,0.03202857492654855,0.9513900379119995,0.983418612838548,29.907589522534128,0.005318925492122,True
2007-02-20,0.0005474123784319068,0.006694384588404267,0.03214295976639314,0.951755291565139,0.9838982513315322,29.907580361352284,0.005240781437964248,True
2007-02-21,0.0005510456250984095,0.006771266524452507,0.03218571543276301,0.9514624858173815,0.9836482012501445,27.43262944283526,0.005192920863489166,True
2007-02-22,0.0005510674754321403,0.006721351993787748,0.032289268508284036,0.9514160786522208,0.9837053471605048,26.707134267555737,0.005135843341798487,True
2007-02-23,0.0005469006219348681,0.006753806384917441,0.03249252314593004,0.9510580723273763,0.9835505954733064,26.70713392273962,0.005076724418276342,True
2007-02-26,0.0005387243971510047,0.007020557457421977,0.03277802988846389,0.9500979142427595,0.9828759441312234,27.99733638877472,0.005078565576310153,True
2007-02-27,0.0005378047000302578,0.007153073586240772,0.03323361259182731,0.9492649564902456,0.9824985690820729,27.997336564403103,0.00502468747803222,True
2007-02-28,0.0005456133445767082,0.00819424947926721,0.030190338078052863,0.9516097251378368,0.9818000632158896,10.79178486202082,0.00797468925410239,True
2007-03-01,0.0005448855211823249,0.008327805047564401,0.02939454907608555,0.9519579074350468,0.9813524565111323,10.839281258485661,0.007809081999571194,True
2007-03-02,0.0005423023720506332,0.008481128161156915,0.028731004385960632,0.9521465976610372,0.9808776020469978,10.867690256357362,0.007658409229801924,True
2007-03-05,0.0005346631532746099,0.009212618283537569,0.0309325106226793,0.9485122681664564,0.9794447787891357,11.113213466920547,0.007940107452270624,True
2007-03-06,0.0005333342582371322,0.008862500478175703,0.031171981042768908,0.9491797931417989,0.9803517741845678,10.99095682293409,0.00798621918224525,True
2007-03-07,0.0005490419101006999,0.009618990705250527,0.03400123090996218,0.944979919742763,0.9789811506527252,11.166539577334301,0.008424030922215222,True
